pid,name,timestamp,usertime,kerneltime,utimediff,ktimediff,timechange
20011,(CompositorTileW),1573226101099,0,0,0,0,2
20012,(CompositorTileW),1573226101099,0,0,0,0,2
20013,(CompositorTileW),1573226101099,0,0,0,0,2
20014,(CompositorTileW),1573226101099,0,0,0,0,2
19992,(chromium-browse),1573226101100,3,3,0,0,1
19994,(ThreadPoolServi),1573226101100,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101100,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101100,0,1,0,0,1
19997,(GpuMemoryThread),1573226101100,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101100,0,0,0,0,1
20009,(Compositor),1573226101100,0,0,0,0,1
20010,(CompositorTileW),1573226101100,0,0,0,0,1
20011,(CompositorTileW),1573226101100,0,0,0,0,1
20012,(CompositorTileW),1573226101100,0,0,0,0,1
20013,(CompositorTileW),1573226101100,0,0,0,0,1
20014,(CompositorTileW),1573226101100,0,0,0,0,1
19992,(chromium-browse),1573226101101,3,3,0,0,1
19994,(ThreadPoolServi),1573226101101,0,0,0,0,1
19995,(ThreadPoolForeg),1573226101101,0,0,0,0,1
19996,(Chrome_ChildIOT),1573226101101,0,1,0,0,1
19997,(GpuMemoryThread),1573226101101,0,0,0,0,1
19998,(ThreadPoolForeg),1573226101101,0,0,0,0,1
20009,(Compositor),1573226101101,0,0,0,0,1
20010,(CompositorTileW),1573226101101,0,0,0,0,1
20011,(CompositorTileW),1573226101101,0,0,0,0,1
20012,(CompositorTileW),1573226101101,0,0,0,0,1
