Webpage,Coreconfig,Govconfig,loadTime,energy
bbc,1Big,ii,428.0,1496.4000631040465
bbc,1Big,ii,409.0,1459.3822673303882
bbc,1Big,ii,462.0,1505.1128780505883
bbc,1Big,ii,413.0,1560.0484772728848
bbc,1Big,ii,425.0,1560.2902488709476
bbc,1Big,ii,403.0,1490.8530606706863
bbc,1Big,ii,420.0,1576.3240339075164
bbc,1Big,ii,438.0,1527.0855244526144
bbc,1Big,ii,413.0,1369.289768865
bbc,1Big,ii,445.0,1840.1865466400002
bbc,1Big,ii,437.0,1802.5300783100652
bbc,1Big,ii,439.0,1911.1195417066567
bbc,1Big,ii,453.0,1870.057293588479
bbc,1Big,ii,448.0,1690.3587756045756
bbc,1Big,ii,426.0,1498.9004559039868
bbc,1Big,ii,422.0,1510.589813295
bbc,1Big,ii,510.0,1921.8726420199998
bbc,1Big,ii,437.0,1721.877351597573
bbc,1Big,ii,464.0,1830.0532726165595
bbc,1Big,ii,393.0,1289.221121660178
bbc,1Big,ii,435.0,1451.97286266
bbc,1Big,ii,418.0,1597.4796793866667
bbc,1Big,ii,434.0,1577.50222784
bbc,1Big,ii,417.0,1572.5910443733337
bbc,1Big,ii,405.0,1518.10375666
bbc,1Big,ii,451.0,1511.9760197230066
bbc,1Big,ii,452.0,1605.3238385029413
bbc,1Big,ii,413.0,1494.3534017181125
bbc,1Big,ii,419.0,1512.7500136289968
bbc,1Big,ii,453.0,1770.9741471347127
bbc,1Big,ii,427.0,1404.282577729579
bbc,1Big,ii,442.0,1426.9155030294119
bbc,1Big,ii,430.0,1569.66756914
bbc,1Big,ii,423.0,1225.178280749806
bbc,1Big,ii,431.0,1534.3358312128103
bbc,1Big,ii,424.0,1537.07180336
bbc,1Big,ii,428.0,1614.5552721799997
bbc,1Big,ii,457.0,1539.6283798487307
bbc,1Big,ii,416.0,1596.8098912
bbc,1Big,ii,510.0,1958.2106270845754
bbc,1Big,ii,453.0,1466.5328582185948
bbc,1Big,ii,445.0,1509.7661793668299
bbc,1Big,ii,432.0,1478.05994184
bbc,1Big,ii,397.0,1611.938030860392
bbc,1Big,ii,437.0,1710.266082147961
bbc,1Big,ii,432.0,1739.5278913116335
bbc,1Big,ii,583.0,2223.613220932977
bbc,1Big,ii,438.0,1500.567782172222
bbc,1Big,ii,409.0,1470.79120887
bbc,1Big,ii,392.0,1442.5641460299998
bbc,1Big,ii,454.0,1334.4667512164706
bbc,1Big,ii,418.0,1763.6142502190494
bbc,1Big,ii,402.0,1632.6017847
bbc,1Big,ii,422.0,1442.118900432026
bbc,1Big,ii,401.0,1611.195367180588
bbc,1Big,ii,437.0,1535.6462036965695
bbc,1Big,ii,431.0,1553.1528897544822
bbc,1Big,ii,421.0,1729.2248693406723
bbc,1Big,ii,437.0,1515.8882989735462
bbc,1Big,ii,438.0,1586.9166939720442
bbc,1Big,ii,416.0,1506.605296821942
bbc,1Big,ii,413.0,1511.8574609539216
bbc,1Big,ii,437.0,1464.89545768
bbc,1Big,ii,421.0,1460.19271370644
bbc,1Big,ii,431.0,1633.5403895399998
bbc,1Big,ii,421.0,1551.6778939506535
bbc,1Big,ii,424.0,1575.8387462099997
bbc,1Big,ii,440.0,1490.5217221269938
bbc,1Big,ii,441.0,1797.6963088
bbc,1Big,ii,429.0,1809.619878567974
bbc,1Big,ii,435.0,1521.6234528171897
bbc,1Big,ii,445.0,1525.1763059799998
bbc,1Big,ii,430.0,1435.3680862800002
bbc,1Big,ii,438.0,1487.6606333958168
bbc,1Big,ii,544.0,1910.7052736590847
bbc,1Big,ii,457.0,1745.8956981875165
bbc,1Big,ii,424.0,1486.9288361150002
bbc,1Big,ii,413.0,1554.8569500633337
bbc,1Big,ii,420.0,1492.4542520178377
bbc,1Big,ii,417.0,1444.4246409344441
bbc,1Big,ii,446.0,1779.207310193042
bbc,1Big,ii,496.0,1917.9121910599997
bbc,1Big,ii,421.0,1499.1872453870587
bbc,1Big,ii,416.0,1509.68168827
bbc,1Big,ii,414.0,1557.8714578599997
bbc,1Big,ii,421.0,1373.0294518900002
bbc,1Big,ii,413.0,1406.6351670235713
bbc,1Big,ii,372.0,1441.1134923
bbc,1Big,ii,373.0,1500.1176772
bbc,1Big,ii,532.0,2012.8282223567371
bbc,1Big,ii,441.0,1616.4304153062965
bbc,1Big,ii,420.0,1602.2494047982525
bbc,1Big,ii,441.0,1773.4156338417476
bbc,1Big,ii,418.0,1819.8400851730066
bbc,1Big,ii,423.0,1393.17850968
bbc,1Big,ii,411.0,1575.5788584621357
bbc,1Big,ii,429.0,1628.0573813934593
bbc,1Big,ii,438.0,1681.1493804655554
bbc,1Big,ii,395.0,1504.0617900865466
bbc,1Big,ii,461.0,1787.6871937428964
bbc,1Big,ii,453.0,1745.2849645649055
bbc,1Big,ii,420.0,1995.342547799794
bbc,1Big,ii,432.0,1730.4331553462089
bbc,1Big,ii,447.0,1841.1084500433076
bbc,1Big,ii,430.0,1383.4065871189769
bbc,1Big,ii,432.0,1379.550651566111
bbc,1Big,ii,486.0,1774.5130443481228
bbc,1Big,ii,432.0,1466.72395264
bbc,1Big,ii,413.0,1562.0573213149698
bbc,1Big,ii,427.0,1614.9134071771896
bbc,1Big,ii,388.0,1535.7161692299999
bbc,1Big,ii,414.0,1445.0926573857141
bbc,1Big,ii,427.0,1726.8546234978267
bbc,1Big,ii,447.0,1438.4782650071795
bbc,1Big,ii,430.0,1542.7254639460195
bbc,1Big,ii,426.0,1544.1241140971797
bbc,1Big,ii,401.0,1525.6124675200003
bbc,1Big,ii,415.0,1481.1961989530098
bbc,1Big,ii,435.0,1399.000549379806
bbc,1Big,ii,436.0,1452.9793509699998
bbc,1Big,ii,438.0,1355.10365314
bbc,1Big,ii,527.0,1732.0015651823526
bbc,1Big,ii,432.0,1483.961704560719
bbc,1Big,ii,410.0,1597.5625838015533
bbc,1Big,ii,436.0,1924.3749079150327
bbc,1Big,ii,405.0,1497.4247389726797
bbc,1Big,ii,454.0,1558.3774088229757
bbc,1Big,ii,453.0,1772.47551944
bbc,1Big,ii,450.0,1842.1963075086271
bbc,1Big,ii,472.0,1749.4224198
bbc,1Big,ii,424.0,1699.5382363088236
bbc,1Big,ii,433.0,1421.1094435144444
bbc,1Big,ii,450.0,1393.2767250199997
bbc,1Big,ii,439.0,1327.4810602574435
bbc,1Big,ii,426.0,1432.2454502715684
bbc,1Big,ii,373.0,1619.0214346883656
bbc,1Big,ii,596.0,2403.45487125
bbc,1Big,ii,443.0,1288.5576683099998
bbc,1Big,ii,444.0,1527.1462783438094
bbc,1Big,ii,441.0,1857.8333805897116
bbc,1Big,ii,423.0,1317.8988148423623
bbc,1Big,ii,457.0,1923.557866311438
bbc,1Big,ii,471.0,1857.581081696764
bbc,1Big,ii,413.0,1640.4045573685437
bbc,1Big,ii,439.0,1772.8413248934305
bbc,1Big,ii,429.0,1395.2418249733332
bbc,1Big,ii,422.0,1363.4747810000001
bbc,1Big,ii,442.0,1622.5968990221895
bbc,1Big,ii,438.0,1615.4646334088834
bbc,1Big,ii,454.0,1735.6550800500002
bbc,1Big,ii,439.0,1709.9552900799997
bbc,1Big,ii,437.0,1676.8241983324026
bbc,1Big,ii,421.0,1583.9931903915387
bbc,1Big,ii,432.0,1718.7246424988234
bbc,1Big,ii,454.0,1733.2620342916248
bbc,1Big,ii,532.0,1769.2716400221304
bbc,1Big,ii,427.0,1416.663841527059
bbc,1Big,ii,427.0,1437.32752196
bbc,1Big,ii,431.0,1383.77855586
bbc,1Big,ii,441.0,1538.8906743921034
bbc,1Big,ii,422.0,1451.4734934994447
bbc,1Big,ii,543.0,1998.9096394888074
bbc,1Big,ii,439.0,1405.091185840588
bbc,1Big,ii,442.0,1455.8855771436604
bbc,1Big,ii,430.0,1388.52892435
bbc,1Big,ii,459.0,1624.043163379477
bbc,1Big,ii,425.0,1722.3160579542382
bbc,1Big,ii,467.0,1617.269609636923
bbc,1Big,ii,424.0,1691.1905505293137
bbc,1Big,ii,442.0,1693.976947593053
bbc,1Big,ii,438.0,1555.6910518363636
bbc,1Big,ii,477.0,1569.6265108894036
bbc,1Big,ii,419.0,1538.2983870247297
cnn,1Big,ii,642.0,2303.7719044870446
cnn,1Big,ii,599.0,2597.62162269
cnn,1Big,ii,787.0,3327.1692813538093
cnn,1Big,ii,643.0,2666.2727774959676
cnn,1Big,ii,625.0,2331.3583057432543
cnn,1Big,ii,637.0,2606.4986569078155
cnn,1Big,ii,626.0,2332.40768941647
cnn,1Big,ii,668.0,2702.9505797294146
cnn,1Big,ii,624.0,2706.62441964714
cnn,1Big,ii,590.0,2121.9301476404166
cnn,1Big,ii,595.0,2426.9173857733786
cnn,1Big,ii,618.0,2502.4821791946156
cnn,1Big,ii,593.0,2713.6115518391175
cnn,1Big,ii,583.0,2149.83523262
cnn,1Big,ii,624.0,2651.608432847864
cnn,1Big,ii,612.0,2446.4263220599996
cnn,1Big,ii,574.0,2238.342492489297
cnn,1Big,ii,608.0,2677.1192008941175
cnn,1Big,ii,607.0,2355.3131635104573
cnn,1Big,ii,591.0,2345.17153866
cnn,1Big,ii,607.0,2522.500739519187
cnn,1Big,ii,715.0,2753.689601857027
cnn,1Big,ii,587.0,2608.4413074061167
cnn,1Big,ii,596.0,2445.3820925117493
cnn,1Big,ii,591.0,2423.2913801771447
cnn,1Big,ii,679.0,3182.326040742739
cnn,1Big,ii,631.0,2501.6298568379093
cnn,1Big,ii,617.0,2198.7349129865233
cnn,1Big,ii,603.0,2524.510411914865
cnn,1Big,ii,611.0,1981.91715656
cnn,1Big,ii,594.0,2118.847095271405
cnn,1Big,ii,609.0,2709.478430728803
cnn,1Big,ii,578.0,2244.849277601246
cnn,1Big,ii,592.0,2680.974980606659
cnn,1Big,ii,696.0,2737.478009760294
cnn,1Big,ii,584.0,2261.6947583488995
cnn,1Big,ii,626.0,2542.1255316338525
cnn,1Big,ii,596.0,2426.319682017088
cnn,1Big,ii,607.0,2502.3409012482052
cnn,1Big,ii,711.0,2711.5972899868625
cnn,1Big,ii,596.0,2590.052904911003
cnn,1Big,ii,598.0,2579.0101293425246
cnn,1Big,ii,625.0,2482.3389410240206
cnn,1Big,ii,599.0,2444.4198489284317
cnn,1Big,ii,651.0,2595.383216382693
cnn,1Big,ii,809.0,3195.8297222847227
cnn,1Big,ii,616.0,2148.7322902740475
cnn,1Big,ii,608.0,2355.84847977
cnn,1Big,ii,622.0,2597.969793552222
cnn,1Big,ii,829.0,3030.1929966884095
cnn,1Big,ii,630.0,2692.849886793791
cnn,1Big,ii,597.0,2109.6552119993207
cnn,1Big,ii,606.0,2462.3548871445014
cnn,1Big,ii,583.0,2737.758477273981
cnn,1Big,ii,868.0,3608.569045678666
cnn,1Big,ii,630.0,2622.1226287053396
cnn,1Big,ii,612.0,2438.5535217535294
cnn,1Big,ii,623.0,2564.066435473334
cnn,1Big,ii,866.0,3228.9203801695658
cnn,1Big,ii,639.0,2883.7886036132036
cnn,1Big,ii,611.0,2154.74878123322
cnn,1Big,ii,616.0,2358.477229643441
cnn,1Big,ii,583.0,2385.9282617
cnn,1Big,ii,860.0,3524.977712173927
cnn,1Big,ii,599.0,2911.6927918298215
cnn,1Big,ii,645.0,2621.9681241563103
cnn,1Big,ii,622.0,2425.474275552288
cnn,1Big,ii,622.0,2572.94210442
cnn,1Big,ii,694.0,2933.436810177702
cnn,1Big,ii,608.0,2711.9485826100004
cnn,1Big,ii,611.0,2420.735668368719
cnn,1Big,ii,627.0,2554.4483220339366
cnn,1Big,ii,606.0,2125.393304548161
cnn,1Big,ii,631.0,2343.771918754248
cnn,1Big,ii,594.0,2414.727368125
cnn,1Big,ii,624.0,2513.572675792614
cnn,1Big,ii,710.0,2868.3691355292153
cnn,1Big,ii,605.0,1994.931594555
cnn,1Big,ii,583.0,2407.033806018718
cnn,1Big,ii,609.0,2796.8472886619616
cnn,1Big,ii,625.0,2555.6604747892156
cnn,1Big,ii,634.0,2447.9239598530976
cnn,1Big,ii,727.0,2846.1708611928807
cnn,1Big,ii,659.0,2756.8367263227883
cnn,1Big,ii,624.0,2434.8816233921566
cnn,1Big,ii,601.0,2587.551604641664
cnn,1Big,ii,591.0,2628.997707507411
cnn,1Big,ii,786.0,3142.7491886334155
cnn,1Big,ii,632.0,2471.007558445
cnn,1Big,ii,663.0,2797.6588239525504
cnn,1Big,ii,613.0,2035.3672106129413
cnn,1Big,ii,570.0,2621.366188666192
cnn,1Big,ii,610.0,2596.0607237502286
cnn,1Big,ii,711.0,2644.3879565282355
cnn,1Big,ii,636.0,2513.365009359575
cnn,1Big,ii,599.0,2534.172470142222
cnn,1Big,ii,587.0,2307.1241931567974
cnn,1Big,ii,600.0,2456.2724836200005
cnn,1Big,ii,611.0,2823.2572699488674
cnn,1Big,ii,630.0,2737.24927391719
cnn,1Big,ii,609.0,2485.1944493681553
cnn,1Big,ii,671.0,2778.5949435479383
cnn,1Big,ii,599.0,2463.069767933987
cnn,1Big,ii,616.0,2407.8144136735455
cnn,1Big,ii,586.0,2320.2233279696115
cnn,1Big,ii,593.0,2555.7637791176476
cnn,1Big,ii,580.0,1963.1078944628757
cnn,1Big,ii,625.0,2423.1323925840525
cnn,1Big,ii,598.0,2165.374053495679
cnn,1Big,ii,606.0,2456.2040301199995
cnn,1Big,ii,770.0,3058.4372602716085
cnn,1Big,ii,616.0,2302.592570052484
cnn,1Big,ii,619.0,2470.0434649500003
cnn,1Big,ii,647.0,2521.6764411043614
cnn,1Big,ii,603.0,2070.1848566989866
cnn,1Big,ii,655.0,2888.1989438250002
cnn,1Big,ii,577.0,2215.7850895356332
cnn,1Big,ii,594.0,2449.5848930793527
cnn,1Big,ii,615.0,2379.7535957249997
cnn,1Big,ii,627.0,2543.5357608254576
cnn,1Big,ii,599.0,2425.528771135
cnn,1Big,ii,617.0,2463.5279336710196
cnn,1Big,ii,611.0,2234.2267597779737
cnn,1Big,ii,567.0,2389.6291069708495
cnn,1Big,ii,617.0,2773.0364648666664
cnn,1Big,ii,619.0,2363.1674470986927
cnn,1Big,ii,608.0,2189.1313820452942
cnn,1Big,ii,551.0,2406.3914414
cnn,1Big,ii,678.0,3205.401846
cnn,1Big,ii,631.0,2473.4641477266664
cnn,1Big,ii,603.0,2388.0544630253594
cnn,1Big,ii,603.0,2548.6040878304766
cnn,1Big,ii,597.0,2328.253547582238
cnn,1Big,ii,621.0,2578.857769115294
cnn,1Big,ii,572.0,2075.113092845229
cnn,1Big,ii,602.0,2592.8761097733336
cnn,1Big,ii,589.0,2151.52091027
cnn,1Big,ii,634.0,2556.4729593450006
cnn,1Big,ii,631.0,2499.6321331148242
cnn,1Big,ii,600.0,2291.796636374085
cnn,1Big,ii,612.0,2518.358281972062
cnn,1Big,ii,574.0,1968.0182999823555
cnn,1Big,ii,645.0,2485.12674277585
cnn,1Big,ii,602.0,2313.0267184963104
cnn,1Big,ii,608.0,2324.9175682992495
cnn,1Big,ii,584.0,2648.0269733
cnn,1Big,ii,619.0,2682.1586937677125
cnn,1Big,ii,606.0,2570.17758328
cnn,1Big,ii,577.0,2630.6528134547507
cnn,1Big,ii,607.0,2323.6511579834323
cnn,1Big,ii,607.0,2344.97674672
cnn,1Big,ii,603.0,2388.091619318758
cnn,1Big,ii,607.0,2570.691038584344
cnn,1Big,ii,641.0,2549.696149191111
cnn,1Big,ii,722.0,3166.9182543064076
cnn,1Big,ii,611.0,2605.9727037036446
cnn,1Big,ii,643.0,2522.9337785317944
cnn,1Big,ii,610.0,2459.796218229543
cnn,1Big,ii,785.0,3086.617228099562
cnn,1Big,ii,592.0,2243.87317919
cnn,1Big,ii,613.0,2745.5348303970877
cnn,1Big,ii,596.0,2117.0287573
cnn,1Big,ii,614.0,2458.644836263981
cnn,1Big,ii,601.0,2355.84571157
cnn,1Big,ii,582.0,2341.964519776699
cnn,1Big,ii,696.0,3099.32549171281
cnn,1Big,ii,597.0,2557.816214794117
cnn,1Big,ii,605.0,2328.225554625555
cnn,1Big,ii,619.0,2318.133470843366
cnn,1Big,ii,624.0,2479.6966491988233
cnn,1Big,ii,620.0,2393.8568914199996
cnn,1Big,ii,631.0,2511.11321052
cnn,1Big,ii,602.0,2499.6280072245913
cnn,1Big,ii,712.0,2979.0910365232025
cnn,1Big,ii,617.0,2472.4532512715255
cnn,1Big,ii,587.0,2562.995603995817
cnn,1Big,ii,591.0,2212.201358388105
cnn,1Big,ii,590.0,2545.320947354118
cnn,1Big,ii,723.0,2859.442737288462
cnn,1Big,ii,623.0,2507.1081253298044
cnn,1Big,ii,567.0,2134.940760854045
cnn,1Big,ii,611.0,2808.963300033595
cnn,1Big,ii,720.0,2883.31401307817
cnn,1Big,ii,618.0,2427.431461295489
cnn,1Big,ii,600.0,2528.0363664215533
cnn,1Big,ii,571.0,2352.6153123999998
cnn,1Big,ii,593.0,2397.5766819600003
cnn,1Big,ii,712.0,2729.96870532411
cnn,1Big,ii,625.0,2462.443229032039
cnn,1Big,ii,628.0,2633.9900581429415
cnn,1Big,ii,625.0,2436.146082674263
cnn,1Big,ii,630.0,2592.5044962473075
cnn,1Big,ii,627.0,2483.642916614379
cnn,1Big,ii,635.0,2516.6749786817973
cnn,1Big,ii,586.0,2333.4440774535224
cnn,1Big,ii,745.0,3092.4476573787256
cnn,1Big,ii,600.0,2456.373784413595
cnn,1Big,ii,629.0,2364.0057169307224
cnn,1Big,ii,642.0,2771.6786969343693
cnn,1Big,ii,624.0,2325.4935407785624
cnn,1Big,ii,625.0,2787.9276177399997
cnn,1Big,ii,628.0,2146.9530637999997
cnn,1Big,ii,572.0,2391.017449077647
cnn,1Big,ii,624.0,2962.9597577786412
cnn,1Big,ii,573.0,2155.2852693392742
cnn,1Big,ii,598.0,2482.692839129837
cnn,1Big,ii,603.0,2206.291780147974
cnn,1Big,ii,709.0,2716.9973209365694
cnn,1Big,ii,630.0,2685.4181621800003
cnn,1Big,ii,589.0,2392.1933636766666
cnn,1Big,ii,611.0,2458.417035021242
cnn,1Big,ii,689.0,2804.735845284843
cnn,1Big,ii,610.0,2710.9773585819607
cnn,1Big,ii,590.0,2280.870963910588
cnn,1Big,ii,592.0,2436.9372893461746
cnn,1Big,ii,602.0,2473.60127756
cnn,1Big,ii,598.0,2503.5394914940775
cnn,1Big,ii,603.0,2713.159309965825
cnn,1Big,ii,637.0,2517.987046438461
cnn,1Big,ii,629.0,2502.0201286625775
cnn,1Big,ii,626.0,2571.8339290067897
cnn,1Big,ii,623.0,2530.375181711963
cnn,1Big,ii,638.0,2786.3320987800003
cnn,1Big,ii,603.0,2405.8356362716336
cnn,1Big,ii,593.0,2276.70544541
cnn,1Big,ii,602.0,2383.6933212300005
cnn,1Big,ii,627.0,2474.20043526472
cnn,1Big,ii,586.0,2312.504151769673
cnn,1Big,ii,719.0,3010.0183112061904
cnn,1Big,ii,593.0,2506.627087764281
cnn,1Big,ii,590.0,2270.3071413
cnn,1Big,ii,565.0,2267.78868552
cnn,1Big,ii,585.0,2572.1036839000003
cnn,1Big,ii,640.0,2666.49497772
cnn,1Big,ii,681.0,2762.2191548891506
cnn,1Big,ii,579.0,2415.571897333856
cnn,1Big,ii,605.0,2709.704662930915
cnn,1Big,ii,596.0,2448.44484724
cnn,1Big,ii,596.0,2280.1034261443133
cnn,1Big,ii,588.0,2592.23071422
cnn,1Big,ii,608.0,2445.616546623525
cnn,1Big,ii,598.0,2201.8096541855884
cnn,1Big,ii,696.0,2981.652642710769
cnn,1Big,ii,609.0,2625.718192912363
cnn,1Big,ii,585.0,2497.08914963
cnn,1Big,ii,629.0,2642.4532616121564
cnn,1Big,ii,645.0,2607.3506923047494
cnn,1Big,ii,612.0,1979.5351506329487
cnn,1Big,ii,627.0,2663.361065580971
cnn,1Big,ii,615.0,2679.0154200650486
cnn,1Big,ii,673.0,2672.7726393073276
cnn,1Big,ii,618.0,2556.708673334643
cnn,1Big,ii,633.0,2442.631126751961
cnn,1Big,ii,558.0,2285.0976430546034
cnn,1Big,ii,591.0,2311.8952975993466
cnn,1Big,ii,626.0,2498.592487349837
cnn,1Big,ii,607.0,2680.924900390719
cnn,1Big,ii,622.0,2505.828654611667
cnn,1Big,ii,600.0,2190.623875800267
cnn,1Big,ii,723.0,2832.277373157605
cnn,1Big,ii,628.0,2563.9786669783334
cnn,1Big,ii,632.0,2539.952827580583
cnn,1Big,ii,615.0,2225.054529218497
cnn,1Big,ii,638.0,2504.609266712801
cnn,1Big,ii,696.0,2906.3868249278844
cnn,1Big,ii,579.0,2583.0891586344446
cnn,1Big,ii,588.0,2202.6512467163066
cnn,1Big,ii,563.0,2250.1893105078434
cnn,1Big,ii,614.0,2468.87454872549
cnn,1Big,ii,632.0,2867.9055893299997
cnn,1Big,ii,589.0,2339.6418151081702
cnn,1Big,ii,586.0,2133.1777157608412
cnn,1Big,ii,751.0,2848.1514034891943
cnn,1Big,ii,620.0,2298.5035314799998
cnn,1Big,ii,614.0,2652.14710806
cnn,1Big,ii,605.0,2411.3019683
cnn,1Big,ii,675.0,2983.5636359200003
cnn,1Big,ii,634.0,2409.97638531
cnn,1Big,ii,623.0,2247.0274891149998
cnn,1Big,ii,611.0,2279.206397255615
cnn,1Big,ii,610.0,2643.518107785307
cnn,1Big,ii,616.0,2412.3483785116987
cnn,1Big,ii,628.0,2528.085764204919
cnn,1Big,ii,644.0,2907.601976284466
cnn,1Big,ii,561.0,2477.361898387051
cnn,1Big,ii,610.0,2385.1817769877507
cnn,1Big,ii,595.0,2405.1395791000004
cnn,1Big,ii,791.0,3054.0164319576443
cnn,1Big,ii,576.0,2136.6099240765916
cnn,1Big,ii,614.0,2534.066145442615
cnn,1Big,ii,605.0,2410.814059977124
cnn,1Big,ii,605.0,2088.9299012426795
cnn,1Big,ii,805.0,3310.8986308682934
cnn,1Big,ii,627.0,2225.1339194800003
cnn,1Big,ii,597.0,2648.36635235817
cnn,1Big,ii,574.0,2280.025112159804
cnn,1Big,ii,723.0,3018.0792591560516
cnn,1Big,ii,636.0,2647.087005820089
cnn,1Big,ii,615.0,2479.3314925015648
cnn,1Big,ii,645.0,2693.4412729599994
cnn,1Big,ii,827.0,3569.904269757248
cnn,1Big,ii,634.0,2544.3781029944416
cnn,1Big,ii,618.0,2567.0786618521893
cnn,1Big,ii,648.0,2728.569484304103
cnn,1Big,ii,630.0,2504.9777655901967
cnn,1Big,ii,803.0,3121.249641268236
cnn,1Big,ii,598.0,2361.5604634557517
cnn,1Big,ii,615.0,2555.77800639
cnn,1Big,ii,636.0,2609.758757813334
cnn,1Big,ii,704.0,3130.281881339281
cnn,1Big,ii,644.0,3146.75389452
cnn,1Big,ii,590.0,2048.4322483413594
cnn,1Big,ii,624.0,2497.392623916924
cnn,1Big,ii,623.0,2385.921209647625
cnn,1Big,ii,625.0,2505.35490958
cnn,1Big,ii,619.0,2520.8785636263747
cnn,1Big,ii,596.0,2007.9122877071568
cnn,1Big,ii,693.0,3040.2991065950005
cnn,1Big,ii,607.0,2641.754923171227
cnn,1Big,ii,588.0,2129.2739733736003
cnn,1Big,ii,617.0,2569.74709993
cnn,1Big,ii,594.0,2487.5039727553076
cnn,1Big,ii,629.0,2542.3603844000004
cnn,1Big,ii,618.0,2316.2376696075726
cnn,1Big,ii,653.0,2551.6695466902947
cnn,1Big,ii,580.0,2510.92499103
cnn,1Big,ii,600.0,2792.97684173644
cnn,1Big,ii,634.0,2396.7728018609587
cnn,1Big,ii,616.0,2362.144489579029
cnn,1Big,ii,622.0,2453.5778887623055
cnn,1Big,ii,587.0,2536.502499351907
cnn,1Big,ii,639.0,2743.8650537299995
cnn,1Big,ii,552.0,2083.1991602137214
cnn,1Big,ii,767.0,3199.8329874457263
cnn,1Big,ii,631.0,2528.8105907256872
cnn,1Big,ii,604.0,2605.5577775347115
cnn,1Big,ii,675.0,2457.400828674906
cnn,1Big,ii,712.0,2902.7256169897382
cnn,1Big,ii,636.0,2503.6261347210316
cnn,1Big,ii,603.0,2264.6801488484616
cnn,1Big,ii,627.0,2649.863874621556
cnn,1Big,ii,809.0,3087.7329017300003
cnn,1Big,ii,638.0,2669.066416762157
cnn,1Big,ii,633.0,2731.6360507036597
cnn,1Big,ii,644.0,2446.9908279179426
cnn,1Big,ii,629.0,2543.4962723735293
cnn,1Big,ii,595.0,2418.204426148693
cnn,1Big,ii,873.0,3629.486267013529
cnn,1Big,ii,626.0,2396.4938978769283
cnn,1Big,ii,614.0,2404.340106710833
cnn,1Big,ii,624.0,2318.552727330367
cnn,1Big,ii,848.0,3248.2587027381605
cnn,1Big,ii,618.0,2479.20146901
cnn,1Big,ii,615.0,2427.116351824225
cnn,1Big,ii,613.0,2364.3602743650986
cnn,1Big,ii,593.0,2646.100439409903
cnn,1Big,ii,594.0,2170.820149421896
cnn,1Big,ii,713.0,3189.9700926811597
cnn,1Big,ii,621.0,2532.5899089413547
cnn,1Big,ii,625.0,2457.1318485200004
cnn,1Big,ii,618.0,2592.3449684847824
cnn,1Big,ii,592.0,2085.651628839608
cnn,1Big,ii,619.0,2428.696812718693
cnn,1Big,ii,636.0,2546.3249185233976
cnn,1Big,ii,624.0,1958.55104922
cnn,1Big,ii,707.0,2846.323139426667
cnn,1Big,ii,585.0,2180.407491237091
cnn,1Big,ii,631.0,2658.368948589608
cnn,1Big,ii,606.0,2480.9129340599998
cnn,1Big,ii,588.0,2326.620149626151
cnn,1Big,ii,605.0,2617.87008749634
cnn,1Big,ii,639.0,2992.370247233808
cnn,1Big,ii,578.0,2363.4204298000004
cnn,1Big,ii,610.0,2481.1301838698037
cnn,1Big,ii,610.0,2374.47438029
cnn,1Big,ii,638.0,2843.1734254465355
cnn,1Big,ii,627.0,2614.6958829604905
cnn,1Big,ii,610.0,2242.4068448721605
cnn,1Big,ii,573.0,2026.3378303626214
cnn,1Big,ii,715.0,3098.58954198
cnn,1Big,ii,601.0,2717.0725546905314
cnn,1Big,ii,595.0,2503.9855299909154
cnn,1Big,ii,643.0,2310.798331885696
cnn,1Big,ii,735.0,3018.9097384705888
cnn,1Big,ii,613.0,2533.802693164741
cnn,1Big,ii,616.0,2677.6188790485294
cnn,1Big,ii,614.0,2565.9290129933333
cnn,1Big,ii,593.0,2290.170324778182
cnn,1Big,ii,758.0,3072.743909816123
cnn,1Big,ii,659.0,2514.8404797455128
cnn,1Big,ii,626.0,2433.9670023211
cnn,1Big,ii,652.0,2496.5496383087643
cnn,1Big,ii,630.0,2237.4564635875727
cnn,1Big,ii,609.0,2650.472490773783
cnn,1Big,ii,603.0,2481.15531322
cnn,1Big,ii,621.0,2561.9181959452985
cnn,1Big,ii,647.0,2353.854747202693
cnn,1Big,ii,630.0,2266.61503998
cnn,1Big,ii,727.0,2748.026921615866
craigslist,1Big,ii,272.0,991.8229284457142
craigslist,1Big,ii,242.0,819.9565881599999
craigslist,1Big,ii,226.0,814.60550085
craigslist,1Big,ii,206.0,813.06057828
craigslist,1Big,ii,224.0,816.7581135000001
craigslist,1Big,ii,227.0,1137.2867287499998
craigslist,1Big,ii,220.0,709.4487227699999
craigslist,1Big,ii,361.0,1481.1746495783657
craigslist,1Big,ii,213.0,1037.93581219
craigslist,1Big,ii,239.0,1170.5724552666668
craigslist,1Big,ii,229.0,1252.6062146261488
craigslist,1Big,ii,227.0,906.4672046000001
craigslist,1Big,ii,241.0,886.2844043053593
craigslist,1Big,ii,247.0,810.4119438738462
craigslist,1Big,ii,229.0,734.1630223799999
craigslist,1Big,ii,217.0,797.9841520899998
craigslist,1Big,ii,228.0,856.088992815
craigslist,1Big,ii,210.0,846.6403588166664
craigslist,1Big,ii,211.0,716.3261253000001
craigslist,1Big,ii,226.0,844.4094158223529
craigslist,1Big,ii,223.0,732.7534026320261
craigslist,1Big,ii,295.0,1171.8613553587254
craigslist,1Big,ii,227.0,1116.5237155999998
